GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Native,Margin of Error; Total: - Native,Estimate; Total: - Foreign-Born,Margin of Error; Total: - Foreign-Born
0500000US08045,08045,"Garfield County, Colorado",,$*****,,,,
0500000US08047,08047,"Gilpin County, Colorado",,$*****,,,,
0500000US08049,08049,"Grand County, Colorado",,$*****,,,,
0500000US08051,08051,"Gunnison County, Colorado",,$*****,,,,
0500000US08055,08055,"Huerfano County, Colorado",,$*****,,,,
0500000US08059,08059,"Jefferson County, Colorado",,$*****,,,,
0500000US08063,08063,"Kit Carson County, Colorado",,$*****,,,,
0500000US08065,08065,"Lake County, Colorado",,$*****,,,,
0500000US08067,08067,"La Plata County, Colorado",,$*****,,,,
0500000US08069,08069,"Larimer County, Colorado",,$*****,,,,
0500000US08071,08071,"Las Animas County, Colorado",,$*****,,,,
0500000US08073,08073,"Lincoln County, Colorado",,$*****,,,,
0500000US08075,08075,"Logan County, Colorado",,$*****,,,,
0500000US08077,08077,"Mesa County, Colorado",,$*****,,,,
0500000US08081,08081,"Moffat County, Colorado",,$*****,,,,
0500000US08083,08083,"Montezuma County, Colorado",,$*****,,,,
0500000US08085,08085,"Montrose County, Colorado",,$*****,,,,
0500000US08087,08087,"Morgan County, Colorado",,$*****,,,,
0500000US08089,08089,"Otero County, Colorado",,$*****,,,,
0500000US08091,08091,"Ouray County, Colorado",,$*****,,,,
0500000US08093,08093,"Park County, Colorado",,$*****,,,,
0500000US08095,08095,"Phillips County, Colorado",,$*****,,,,
0500000US08097,08097,"Pitkin County, Colorado",,$*****,,,,
0500000US08099,08099,"Prowers County, Colorado",,$*****,,,,
0500000US08101,08101,"Pueblo County, Colorado",,$*****,,,,
0500000US08103,08103,"Rio Blanco County, Colorado",,$*****,,,,
0500000US08105,08105,"Rio Grande County, Colorado",,$*****,,,,
0500000US08107,08107,"Routt County, Colorado",,$*****,,,,
0500000US08109,08109,"Saguache County, Colorado",,$*****,,,,
0500000US08113,08113,"San Miguel County, Colorado",,$*****,,,,
0500000US08115,08115,"Sedgwick County, Colorado",,$*****,,,,
0500000US08117,08117,"Summit County, Colorado",,$*****,,,,
0500000US08119,08119,"Teller County, Colorado",,$*****,,,,
0500000US08121,08121,"Washington County, Colorado",,$*****,,,,
0500000US08123,08123,"Weld County, Colorado",,$*****,,,,
0500000US08125,08125,"Yuma County, Colorado",,$*****,,,,
0500000US09001,09001,"Fairfield County, Connecticut",,$*****,,,,
0500000US09003,09003,"Hartford County, Connecticut",,$*****,,,,
0500000US09005,09005,"Litchfield County, Connecticut",,$*****,,,,
0500000US09007,09007,"Middlesex County, Connecticut",,$*****,,,,
0500000US09009,09009,"New Haven County, Connecticut",,$*****,,,,
0500000US09011,09011,"New London County, Connecticut",,$*****,,,,
0500000US09013,09013,"Tolland County, Connecticut",,$*****,,,,
0500000US09015,09015,"Windham County, Connecticut",,$*****,,,,
0500000US10001,10001,"Kent County, Delaware",,$*****,,,,
0500000US10003,10003,"New Castle County, Delaware",,$*****,,,,
0500000US10005,10005,"Sussex County, Delaware",,$*****,,,,
0500000US11001,11001,"District of Columbia, District of Columbia",,$*****,,,,
0500000US12001,12001,"Alachua County, Florida",,$*****,,,,
0500000US12003,12003,"Baker County, Florida",,$*****,,,,
0500000US12005,12005,"Bay County, Florida",,$*****,,,,
0500000US12007,12007,"Bradford County, Florida",,$*****,,,,
0500000US12009,12009,"Brevard County, Florida",,$*****,,,,
0500000US12011,12011,"Broward County, Florida",,$*****,,,,
0500000US12013,12013,"Calhoun County, Florida",,$*****,,,,
0500000US12015,12015,"Charlotte County, Florida",,$*****,,,,
0500000US12017,12017,"Citrus County, Florida",,$*****,,,,
0500000US12019,12019,"Clay County, Florida",,$*****,,,,
0500000US12021,12021,"Collier County, Florida",,$*****,,,,
0500000US12023,12023,"Columbia County, Florida",,$*****,,,,
0500000US12027,12027,"DeSoto County, Florida",,$*****,,,,
0500000US12029,12029,"Dixie County, Florida",,$*****,,,,
0500000US12031,12031,"Duval County, Florida",,$*****,,,,
0500000US12033,12033,"Escambia County, Florida",,$*****,,,,
0500000US12035,12035,"Flagler County, Florida",,$*****,,,,
0500000US12037,12037,"Franklin County, Florida",,$*****,,,,
0500000US12039,12039,"Gadsden County, Florida",,$*****,,,,
0500000US12041,12041,"Gilchrist County, Florida",,$*****,,,,
0500000US12043,12043,"Glades County, Florida",,$*****,,,,
0500000US12045,12045,"Gulf County, Florida",,$*****,,,,
0500000US12047,12047,"Hamilton County, Florida",,$*****,,,,
0500000US12049,12049,"Hardee County, Florida",,$*****,,,,
0500000US12051,12051,"Hendry County, Florida",,$*****,,,,
0500000US12053,12053,"Hernando County, Florida",,$*****,,,,
0500000US12055,12055,"Highlands County, Florida",,$*****,,,,
0500000US12057,12057,"Hillsborough County, Florida",,$*****,,,,
0500000US12059,12059,"Holmes County, Florida",,$*****,,,,
0500000US12061,12061,"Indian River County, Florida",,$*****,,,,
0500000US12063,12063,"Jackson County, Florida",,$*****,,,,
0500000US12065,12065,"Jefferson County, Florida",,$*****,,,,
0500000US12067,12067,"Lafayette County, Florida",,$*****,,,,
0500000US12069,12069,"Lake County, Florida",,$*****,,,,
0500000US12071,12071,"Lee County, Florida",,$*****,,,,
0500000US12073,12073,"Leon County, Florida",,$*****,,,,
0500000US12075,12075,"Levy County, Florida",,$*****,,,,
0500000US12077,12077,"Liberty County, Florida",,$*****,,,,
0500000US12079,12079,"Madison County, Florida",,$*****,,,,
0500000US12081,12081,"Manatee County, Florida",,$*****,,,,
0500000US12083,12083,"Marion County, Florida",,$*****,,,,
0500000US12085,12085,"Martin County, Florida",,$*****,,,,
0500000US12086,12086,"Miami-Dade County, Florida",,$*****,,,,
0500000US12087,12087,"Monroe County, Florida",,$*****,,,,
0500000US12089,12089,"Nassau County, Florida",,$*****,,,,
0500000US12091,12091,"Okaloosa County, Florida",,$*****,,,,
0500000US12093,12093,"Okeechobee County, Florida",,$*****,,,,
0500000US12095,12095,"Orange County, Florida",,$*****,,,,
0500000US12097,12097,"Osceola County, Florida",,$*****,,,,
0500000US12099,12099,"Palm Beach County, Florida",,$*****,,,,
0500000US12101,12101,"Pasco County, Florida",,$*****,,,,
0500000US12103,12103,"Pinellas County, Florida",,$*****,,,,
0500000US12105,12105,"Polk County, Florida",,$*****,,,,
0500000US12107,12107,"Putnam County, Florida",,$*****,,,,
0500000US12109,12109,"St. Johns County, Florida",,$*****,,,,
0500000US12111,12111,"St. Lucie County, Florida",,$*****,,,,
0500000US12113,12113,"Santa Rosa County, Florida",,$*****,,,,
0500000US12115,12115,"Sarasota County, Florida",,$*****,,,,
0500000US12117,12117,"Seminole County, Florida",,$*****,,,,
0500000US12119,12119,"Sumter County, Florida",,$*****,,,,
0500000US12121,12121,"Suwannee County, Florida",,$*****,,,,
0500000US12123,12123,"Taylor County, Florida",,$*****,,,,
0500000US12125,12125,"Union County, Florida",,$*****,,,,
0500000US12127,12127,"Volusia County, Florida",,$*****,,,,
0500000US12129,12129,"Wakulla County, Florida",,$*****,,,,
0500000US12131,12131,"Walton County, Florida",,$*****,,,,
0500000US12133,12133,"Washington County, Florida",,$*****,,,,
0500000US13001,13001,"Appling County, Georgia",,$*****,,,,
0500000US13003,13003,"Atkinson County, Georgia",,$*****,,,,
0500000US13005,13005,"Bacon County, Georgia",,$*****,,,,
0500000US13007,13007,"Baker County, Georgia",,$*****,,,,
0500000US13009,13009,"Baldwin County, Georgia",,$*****,,,,
0500000US13011,13011,"Banks County, Georgia",,$*****,,,,
0500000US13013,13013,"Barrow County, Georgia",,$*****,,,,
0500000US13015,13015,"Bartow County, Georgia",,$*****,,,,
0500000US13017,13017,"Ben Hill County, Georgia",,$*****,,,,
0500000US13019,13019,"Berrien County, Georgia",,$*****,,,,
0500000US13021,13021,"Bibb County, Georgia",,$*****,,,,
0500000US13023,13023,"Bleckley County, Georgia",,$*****,,,,
0500000US13025,13025,"Brantley County, Georgia",,$*****,,,,
0500000US13027,13027,"Brooks County, Georgia",,$*****,,,,
0500000US13029,13029,"Bryan County, Georgia",,$*****,,,,
0500000US13031,13031,"Bulloch County, Georgia",,$*****,,,,
0500000US13033,13033,"Burke County, Georgia",,$*****,,,,
0500000US13035,13035,"Butts County, Georgia",,$*****,,,,
0500000US13037,13037,"Calhoun County, Georgia",,$*****,,,,
0500000US13039,13039,"Camden County, Georgia",,$*****,,,,
0500000US13043,13043,"Candler County, Georgia",,$*****,,,,
0500000US13045,13045,"Carroll County, Georgia",,$*****,,,,
0500000US13047,13047,"Catoosa County, Georgia",,$*****,,,,
0500000US13049,13049,"Charlton County, Georgia",,$*****,,,,
0500000US13051,13051,"Chatham County, Georgia",,$*****,,,,
0500000US13053,13053,"Chattahoochee County, Georgia",,$*****,,,,
0500000US13055,13055,"Chattooga County, Georgia",,$*****,,,,
0500000US13057,13057,"Cherokee County, Georgia",,$*****,,,,
0500000US13059,13059,"Clarke County, Georgia",,$*****,,,,
0500000US13061,13061,"Clay County, Georgia",,$*****,,,,
0500000US13063,13063,"Clayton County, Georgia",,$*****,,,,
0500000US13065,13065,"Clinch County, Georgia",,$*****,,,,
0500000US13067,13067,"Cobb County, Georgia",,$*****,,,,
0500000US13069,13069,"Coffee County, Georgia",,$*****,,,,
0500000US13071,13071,"Colquitt County, Georgia",,$*****,,,,
0500000US13073,13073,"Columbia County, Georgia",,$*****,,,,
0500000US13075,13075,"Cook County, Georgia",,$*****,,,,
0500000US13077,13077,"Coweta County, Georgia",,$*****,,,,
0500000US13079,13079,"Crawford County, Georgia",,$*****,,,,
0500000US13081,13081,"Crisp County, Georgia",,$*****,,,,
0500000US13083,13083,"Dade County, Georgia",,$*****,,,,
0500000US13085,13085,"Dawson County, Georgia",,$*****,,,,
0500000US13087,13087,"Decatur County, Georgia",,$*****,,,,
0500000US13089,13089,"DeKalb County, Georgia",,$*****,,,,
0500000US13091,13091,"Dodge County, Georgia",,$*****,,,,
0500000US13093,13093,"Dooly County, Georgia",,$*****,,,,
0500000US13095,13095,"Dougherty County, Georgia",,$*****,,,,
0500000US13097,13097,"Douglas County, Georgia",,$*****,,,,
0500000US13099,13099,"Early County, Georgia",,$*****,,,,
0500000US13101,13101,"Echols County, Georgia",,$*****,,,,
0500000US13103,13103,"Effingham County, Georgia",,$*****,,,,
