Artist,Album,Title,Lyrics
Taylor Swift,Midnights (3am Edition),Bejeweled,Familiarity breeds contempt
Taylor Swift,Midnights (3am Edition),Bejeweled,Don't put me in the basement
Taylor Swift,Midnights (3am Edition),Bejeweled,When I want the penthouse of your heart
Taylor Swift,Midnights (3am Edition),Bejeweled,Diamonds in my eyes
Taylor Swift,Midnights (3am Edition),Bejeweled,"I polish up real (Nice), I polish up real nice"
Taylor Swift,Midnights (3am Edition),Bejeweled,And we're dancin' all night
Taylor Swift,Midnights (3am Edition),Bejeweled,And you can try to change my mind
Taylor Swift,Midnights (3am Edition),Bejeweled,But you might have to wait in line
Taylor Swift,Midnights (3am Edition),Bejeweled,What's a girl gonna do? What's a girl gonna do?
Taylor Swift,Midnights (3am Edition),Bejeweled,I polish up nice
Taylor Swift,Midnights (3am Edition),Bejeweled,Best believe I'm still bejeweled
Taylor Swift,Midnights (3am Edition),Bejeweled,When I walk in the room
Taylor Swift,Midnights (3am Edition),Bejeweled,I can still make the whole place shimmer
Taylor Swift,Midnights (3am Edition),Labyrinth,"""It only hurts this much right now"""
Taylor Swift,Midnights (3am Edition),Labyrinth,Was what I was thinkin' the whole time
Taylor Swift,Midnights (3am Edition),Labyrinth,"Breathe in, breathe through, breathe deep, breathe out"
Taylor Swift,Midnights (3am Edition),Labyrinth,I'll be gettin' over you my whole life
Taylor Swift,Midnights (3am Edition),Labyrinth,You know how scared I am of elevators
Taylor Swift,Midnights (3am Edition),Labyrinth,Never trust it if it rises fast
Taylor Swift,Midnights (3am Edition),Labyrinth,It can't last
Taylor Swift,Midnights (3am Edition),Labyrinth,"Uh-oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh no, I'm fallin' in love again"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,I thought the plane was goin' down
Taylor Swift,Midnights (3am Edition),Labyrinth,How'd you turn it right around?
Taylor Swift,Midnights (3am Edition),Labyrinth,It only feels this raw right now
Taylor Swift,Midnights (3am Edition),Labyrinth,Lost in the labyrinth of my mind
Taylor Swift,Midnights (3am Edition),Labyrinth,"Break up, break free, break through, break down"
Taylor Swift,Midnights (3am Edition),Labyrinth,You would break your back to make me break a smile
Taylor Swift,Midnights (3am Edition),Labyrinth,You know how much I hate
Taylor Swift,Midnights (3am Edition),Labyrinth,That everybody just expects me to bounce back
Taylor Swift,Midnights (3am Edition),Labyrinth,Just like that
Taylor Swift,Midnights (3am Edition),Labyrinth,"Uh-oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh no, I'm fallin' in love again"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,I thought the plane was goin' down
Taylor Swift,Midnights (3am Edition),Labyrinth,How'd you turn it right around?
Taylor Swift,Midnights (3am Edition),Labyrinth,"Uh-oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh no, I'm fallin' in love again"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,I thought the plane was goin' down
Taylor Swift,Midnights (3am Edition),Labyrinth,How'd you turn it right around?
Taylor Swift,Midnights (3am Edition),Labyrinth,"Uh-oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh no, I'm fallin' in love again"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,I thought the plane was goin' down
Taylor Swift,Midnights (3am Edition),Labyrinth,How'd you turn it right around?
Taylor Swift,Midnights (3am Edition),Labyrinth,"Uh-oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh no, I'm fallin' in love again"
Taylor Swift,Midnights (3am Edition),Labyrinth,"Oh, I'm fallin' in love"
Taylor Swift,Midnights (3am Edition),Labyrinth,I thought the plane was goin' down
Taylor Swift,Midnights (3am Edition),Labyrinth,How'd you turn it right around?
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I spy with my little tired eye
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Tiny as a firefly
Taylor Swift,Midnights (3am Edition),Sweet Nothing,A pebble that we picked up last July
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Down deep inside your pocket
Taylor Swift,Midnights (3am Edition),Sweet Nothing,We almost forgot it
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Does it ever miss Wicklow sometimes?
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Ooh, ooh"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,They said the end is comin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Everyone’s up to somethin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I find myself runnin' home to your sweet nothings
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Outside, they’re push and shovin'"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,You're in the kitchen hummin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,All that you ever wanted from me was sweet nothin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,On the way home
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I wrote a poem
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"You say, ""What a mind"""
Taylor Swift,Midnights (3am Edition),Sweet Nothing,This happens all the time
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Ooh, ooh"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,'Causе they said the end is comin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Evеryone's up to somethin’
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I find myself runnin’ home to your sweet nothings
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Outside, they're push and shovin’"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,You're in the kitchen hummin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,All that you ever wanted from me was nothin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Industry disruptors and soul deconstructors
Taylor Swift,Midnights (3am Edition),Sweet Nothing,And smooth-talking hucksters out glad-handing each other
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"And the voices that implore, ""You should be doing more"""
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"To you, I can admit that I’m just too soft for all of it"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Ooh
Taylor Swift,Midnights (3am Edition),Sweet Nothing,They said the end is comin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Everyone's up to somethin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I find myself runnin' home to your sweet nothings
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Outside, they're push and shovin'"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,You're in the kitchen hummin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,All that you ever wanted from me was sweet nothin'
Taylor Swift,Midnights (3am Edition),Sweet Nothing,They said the end is comin' (They said the end is comin')
Taylor Swift,Midnights (3am Edition),Sweet Nothing,Everyone's up to somethin' (Everyone's up to somethin')
Taylor Swift,Midnights (3am Edition),Sweet Nothing,I find myself runnin' home to your sweet nothings
Taylor Swift,Midnights (3am Edition),Sweet Nothing,"Outside, they're push and shovin' (Outside, they're push and shovin')"
Taylor Swift,Midnights (3am Edition),Sweet Nothing,You're in the kitchen hummin' (You're in the kitchen hummin')
Taylor Swift,Midnights (3am Edition),Sweet Nothing,All that you ever wanted from me was sweet nothin'
Taylor Swift,Midnights (3am Edition),Mastermind,"Once upon a time, the planets and the fates"
Taylor Swift,Midnights (3am Edition),Mastermind,And all the stars aligned
Taylor Swift,Midnights (3am Edition),Mastermind,You and I ended up in the same room
Taylor Swift,Midnights (3am Edition),Mastermind,At the same time
Taylor Swift,Midnights (3am Edition),Mastermind,And the touch of a hand lit the fuse
Taylor Swift,Midnights (3am Edition),Mastermind,Of a chain reaction of countermoves
Taylor Swift,Midnights (3am Edition),Mastermind,To assess the equation of you
Taylor Swift,Midnights (3am Edition),Mastermind,"Checkmate, I couldn't lose"
Taylor Swift,Midnights (3am Edition),Mastermind,What if I told you none of it was accidental?
Taylor Swift,Midnights (3am Edition),Mastermind,And the first night that you saw me
Taylor Swift,Midnights (3am Edition),Mastermind,Nothing was gonna stop me
Taylor Swift,Midnights (3am Edition),Mastermind,"I laid the groundwork, and then"
Taylor Swift,Midnights (3am Edition),Mastermind,Just like clockwork
Taylor Swift,Midnights (3am Edition),Mastermind,The dominoes cascaded in a line
Taylor Swift,Midnights (3am Edition),Mastermind,What if I told you I'm a mastermind?
Taylor Swift,Midnights (3am Edition),Mastermind,And now you're mine
Taylor Swift,Midnights (3am Edition),Mastermind,It was all by dеsign
Taylor Swift,Midnights (3am Edition),Mastermind,'Cause I'm a mastermind
Taylor Swift,Midnights (3am Edition),Mastermind,"You see, all the wisеst women"
Taylor Swift,Midnights (3am Edition),Mastermind,Had to do it this way
Taylor Swift,Midnights (3am Edition),Mastermind,'Cause we were born to be the pawn
Taylor Swift,Midnights (3am Edition),Mastermind,In every lover's game
Taylor Swift,Midnights (3am Edition),Mastermind,"If you fail to plan, you plan to fail"
Taylor Swift,Midnights (3am Edition),Mastermind,Strategy sets the scene for the tale
Taylor Swift,Midnights (3am Edition),Mastermind,I'm the wind in our free-flowing sails
Taylor Swift,Midnights (3am Edition),Mastermind,And the liquor in our cocktails
Taylor Swift,Midnights (3am Edition),Mastermind,What if I told you none of it was accidental?
Taylor Swift,Midnights (3am Edition),Mastermind,And the first night that you saw me
Taylor Swift,Midnights (3am Edition),Mastermind,I knew I wanted your body
Taylor Swift,Midnights (3am Edition),Mastermind,"I laid the groundwork, and then"
Taylor Swift,Midnights (3am Edition),Mastermind,Just like clockwork
Taylor Swift,Midnights (3am Edition),Mastermind,The dominoes cascaded in a line
Taylor Swift,Midnights (3am Edition),Mastermind,What if I told you I'm a mastermind?
Taylor Swift,Midnights (3am Edition),Mastermind,And now you're mine
Taylor Swift,Midnights (3am Edition),Mastermind,It was all my design
Taylor Swift,Midnights (3am Edition),Mastermind,'Cause I'm a mastermind
Taylor Swift,Midnights (3am Edition),Mastermind,No one wanted to play with me as a little kid
Taylor Swift,Midnights (3am Edition),Mastermind,So I've been scheming like a criminal ever since
Taylor Swift,Midnights (3am Edition),Mastermind,To make them love me and make it seem effortless
Taylor Swift,Midnights (3am Edition),Mastermind,This is the first time I've felt the need to confess
Taylor Swift,Midnights (3am Edition),Mastermind,And I swear
Taylor Swift,Midnights (3am Edition),Mastermind,I'm only cryptic and Machiavellian
Taylor Swift,Midnights (3am Edition),Mastermind,'Cause I care
Taylor Swift,Midnights (3am Edition),Mastermind,So I told you none of it was accidental
Taylor Swift,Midnights (3am Edition),Mastermind,And the first night that you saw me
Taylor Swift,Midnights (3am Edition),Mastermind,Nothing was gonna stop me
Taylor Swift,Midnights (3am Edition),Mastermind,"I laid the groundwork, and then"
Taylor Swift,Midnights (3am Edition),Mastermind,Saw a wide smirk on your face
Taylor Swift,Midnights (3am Edition),Mastermind,You knew the entire time
Taylor Swift,Midnights (3am Edition),Mastermind,You knew that I'm a mastermind
Taylor Swift,Midnights (3am Edition),Mastermind,And now you're mine
Taylor Swift,Midnights (3am Edition),Mastermind,"Yeah, all you did was smile"
Taylor Swift,Midnights (3am Edition),Mastermind,'Cause I'm a mastermind
Taylor Swift,Midnights (3am Edition),The Great War,My knuckles were bruised like violets
Taylor Swift,Midnights (3am Edition),The Great War,"Sucker punching walls, cursed you as I sleep-talked"
Taylor Swift,Midnights (3am Edition),The Great War,Spineless in my tomb of silence
Taylor Swift,Midnights (3am Edition),The Great War,"Tore your banners down, took the battle underground"
Taylor Swift,Midnights (3am Edition),The Great War,And maybe it was egos swinging
Taylor Swift,Midnights (3am Edition),The Great War,Maybe it was her
Taylor Swift,Midnights (3am Edition),The Great War,Flashes of the battle come back to me in a blur
Taylor Swift,Midnights (3am Edition),The Great War,"All that bloodshed, crimson clover"
Taylor Swift,Midnights (3am Edition),The Great War,"Uh-huh, sweet dream was over"
Taylor Swift,Midnights (3am Edition),The Great War,My hand was the one you reached for
Taylor Swift,Midnights (3am Edition),The Great War,All throughout the Great War
Taylor Swift,Midnights (3am Edition),The Great War,Always remember
Taylor Swift,Midnights (3am Edition),The Great War,"Uh-huh, tears on the lеtter"
Taylor Swift,Midnights (3am Edition),The Great War,I vowed not to cry anymore
Taylor Swift,Midnights (3am Edition),The Great War,If wе survived the Great War
Taylor Swift,Midnights (3am Edition),The Great War,You drew up some good faith treaties
Taylor Swift,Midnights (3am Edition),The Great War,"I drew curtains closed, drank my poison all alone"
Taylor Swift,Midnights (3am Edition),The Great War,You said I have to trust more freely
Taylor Swift,Midnights (3am Edition),The Great War,"But diesel is desire, you were playing with fire"
Taylor Swift,Midnights (3am Edition),The Great War,And maybe it's the past that's talking
Taylor Swift,Midnights (3am Edition),The Great War,Screaming from the crypt
Taylor Swift,Midnights (3am Edition),The Great War,Telling me to punish you for things you never did
Taylor Swift,Midnights (3am Edition),The Great War,So I justified it
Taylor Swift,Midnights (3am Edition),The Great War,"All that bloodshed, crimson clover"
Taylor Swift,Midnights (3am Edition),The Great War,"Uh-huh, the bombs were closer"
Taylor Swift,Midnights (3am Edition),The Great War,My hand was the one you reached for
Taylor Swift,Midnights (3am Edition),The Great War,All throughout the Great War
Taylor Swift,Midnights (3am Edition),The Great War,Always remember
Taylor Swift,Midnights (3am Edition),The Great War,"Uh-huh, the burning embers"
Taylor Swift,Midnights (3am Edition),The Great War,I vowed not to fight anymore
Taylor Swift,Midnights (3am Edition),The Great War,If we survived the Great War
Taylor Swift,Midnights (3am Edition),The Great War,"Uh-huh, uh-huh"
Taylor Swift,Midnights (3am Edition),The Great War,It turned into something bigger
Taylor Swift,Midnights (3am Edition),The Great War,"Somewhere in the haze, got a sense I'd been betrayed"
Taylor Swift,Midnights (3am Edition),The Great War,Your finger on my hairpin triggers
Taylor Swift,Midnights (3am Edition),The Great War,Soldier down on that icy ground
Taylor Swift,Midnights (3am Edition),The Great War,Looked up at me with honor and truth
Taylor Swift,Midnights (3am Edition),The Great War,"Broken and blue, so I called off the troops"
Taylor Swift,Midnights (3am Edition),The Great War,That was the night I nearly lost you
Taylor Swift,Midnights (3am Edition),The Great War,I really thought I'd lost you
