song_number,song_name,line_num,line,speaker
35,We Know,18,"Ha, you don't even know what you're asking me to confess",Hamilton
35,We Know,19,Confess,Jefferson/Madison/Burr
35,We Know,20,"You have nothing, I don't have to tell you anything at all",Hamilton
35,We Know,21,Unless,Hamilton
35,We Know,22,Unless,Jefferson/Madison/Burr
35,We Know,23,If I can prove that I never broke the law,Hamilton
35,We Know,24,Do you promise not to tell another soul what you saw?,Hamilton
35,We Know,25,No one else was in the room where it happened,Burr
35,We Know,26,Is that a yes?,Hamilton
35,We Know,27,"Um, yes",Jefferson/Madison/Burr
35,We Know,28,"“Dear Sir, I hope this letter finds you in good health",Burr
35,We Know,29,And in a prosperous enough position to put wealth,Burr
35,We Know,30,"In the pockets of people like me, down on their luck",Burr
35,We Know,31,"You see, that was my wife who you decided to”",Burr
35,We Know,32,Whaaaat,Jefferson
35,We Know,33,She courted me,Hamilton
35,We Know,34,Escorted me to bed and when she had me in a corner,Hamilton
35,We Know,35,That's when Reynolds extorted me,Hamilton
35,We Know,36,For a sordid fee,Hamilton
35,We Know,37,I paid him quarterly,Hamilton
35,We Know,38,I may have mortally wounded my prospects,Hamilton
35,We Know,39,But my papers are orderly,Hamilton
35,We Know,40,As you can see I kept a record of every check in my checkered history,Hamilton
35,We Know,41,Check it again against your list and see consistency,Hamilton
35,We Know,42,I never spent a cent that wasn't mine,Hamilton
35,We Know,43,"You sent the dogs after my scent, that's fine",Hamilton
35,We Know,44,"Yes, I have reasons for shame",Hamilton
35,We Know,45,But I have not committed treason and sullied my good name,Hamilton
35,We Know,46,As you can see I have done nothing to provoke legal action,Hamilton
35,We Know,47,Are my answers to your satisfaction?,Hamilton
35,We Know,48,My God,Jefferson
35,We Know,49,"Gentlemen, let's go",Madison
35,We Know,50,So?,Hamilton
35,We Know,51,The people won't know what we know,Jefferson And Madison
35,We Know,52,Burr,Hamilton
35,We Know,53,How do I know you won't use this against me,Hamilton
35,We Know,54,The next time we go toe to toe?,Hamilton
35,We Know,55,"Alexander, rumors only grow",Burr
35,We Know,56,And we both know what we know,Burr
36,Hurricane,1,In the eye of a hurricane,Hamilton
36,Hurricane,2,There is quiet,Hamilton
36,Hurricane,3,For just a moment,Hamilton
36,Hurricane,4,A yellow sky,Hamilton
36,Hurricane,5,When I was seventeen a hurricane,Hamilton
36,Hurricane,6,Destroyed my town,Hamilton
36,Hurricane,7,I didn't drown,Hamilton
36,Hurricane,8,I couldn't seem to die,Hamilton
36,Hurricane,9,I wrote my way out,Hamilton
36,Hurricane,10,Wrote everything down far as I could see,Hamilton
36,Hurricane,11,I wrote my way out,Hamilton
36,Hurricane,12,I looked up and the town had its eyes on me,Hamilton
36,Hurricane,13,They passed a plate around,Hamilton
36,Hurricane,14,Total strangers,Hamilton
36,Hurricane,15,Moved to kindness by my story,Hamilton
36,Hurricane,16,Raised enough for me to book passage on a,Hamilton
36,Hurricane,17,Ship that was New York bound…,Hamilton
36,Hurricane,18,I wrote my way out of hell,Hamilton
36,Hurricane,19,I wrote my way to revolution,Hamilton
36,Hurricane,20,I was louder than the crack in the bell,Hamilton
36,Hurricane,21,I wrote Eliza love letters until she fell,Hamilton
36,Hurricane,22,I wrote about The Constitution and defended it well,Hamilton
36,Hurricane,23,And in the face of ignorance and resistance,Hamilton
36,Hurricane,24,I wrote financial systems into existence,Hamilton
36,Hurricane,25,And when my prayers to God were met with indifference,Hamilton
36,Hurricane,26,"I picked up a pen, I wrote my own deliverance",Hamilton
36,Hurricane,27,In the eye of a hurricane,Hamilton
36,Hurricane,28,There is quiet,Hamilton
36,Hurricane,29,For just a moment,Hamilton
36,Hurricane,30,A yellow sky,Hamilton
36,Hurricane,31,I was twelve when my mother died,Hamilton
36,Hurricane,32,She was holding me,Hamilton
36,Hurricane,33,We were sick and she was holding me,Hamilton
36,Hurricane,34,I couldn't seem to die,Hamilton
36,Hurricane,35,"Wait for it, wait for it, wait for it…",Burr
36,Hurricane,36,I'll write my way out…,Hamilton
36,Hurricane,37,"Wait for it, wait for it, wait for it…",Burr And Ensemble
36,Hurricane,38,"Write ev'rything down, far as I can see…",Hamilton
36,Hurricane,39,"Wait for it, wait for it, wait for it, wait…",Burr And Ensemble & Washington/Eliza/Angelica/Maria
36,Hurricane,40,(History has its eyes on you),Burr And Ensemble & Washington/Eliza/Angelica/Maria
36,Hurricane,41,I'll write my way out…,Hamilton
36,Hurricane,42,Overwhelm them with honesty,Hamilton
36,Hurricane,43,"This is the eye of the hurricane, this is the only",Hamilton
36,Hurricane,44,Way I can protect my legacy…,Hamilton
36,Hurricane,45,"Wait for it, wait for it, wait for it, wait…",Company (Except Hamilton)
36,Hurricane,46,The Reynolds Pamphlet,Hamilton
37,The Reynolds Pamphlet,1,The Reynolds Pamphlet,Full Company
37,The Reynolds Pamphlet,2,Have you read this?,Jefferson/Madison/Angelica
37,The Reynolds Pamphlet,3,Alexander Hamilton had a torrid affair,Burr/Jefferson/Madison
37,The Reynolds Pamphlet,4,And he wrote it down right there,Burr/Jefferson/Madison
37,The Reynolds Pamphlet,5,Highlights!,Madison
37,The Reynolds Pamphlet,6,“The charge against me,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,7,Is a connection with one,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,8,James Reynolds! (James Reynolds!),"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,9,For purposes of,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,10,Improper speculation,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,11,My real crime is an (My real crime is an),"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,12,Amorous connection with his wife (Amorous connection with his wife),"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,13,For a considerable time,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,14,With his knowing consent,"Hamilton/Jefferson, James, & Burr"
37,The Reynolds Pamphlet,15,Damn!,Madison/Burr/Jefferson
37,The Reynolds Pamphlet,16,“I had frequent meetings with her,Hamilton/Jefferson/Madison
37,The Reynolds Pamphlet,17,Most of them at my own house.”,Hamilton/Jefferson/Madison
37,The Reynolds Pamphlet,18,At his own house!,Burr
37,The Reynolds Pamphlet,19,At his own house!,Madison
37,The Reynolds Pamphlet,20,Damn!,Deep Voice
37,The Reynolds Pamphlet,21,“Mrs. Hamilton with our children being absent,Hamilton/Jefferson
37,The Reynolds Pamphlet,22,On a visit to her father.”,Hamilton/Jefferson
37,The Reynolds Pamphlet,23,No…,Madison/Burr
37,The Reynolds Pamphlet,24,Boooo!,Company
37,The Reynolds Pamphlet,25,Have you read this?,Madison/Burr
37,The Reynolds Pamphlet,26,"Well, he's never gon' be President now",Jefferson
37,The Reynolds Pamphlet,27,Never gon' be President now,Madison/Burr
37,The Reynolds Pamphlet,28,"Well, he's never gon' be President now",Jefferson
37,The Reynolds Pamphlet,29,Never gon' be President now,Madison/Burr
37,The Reynolds Pamphlet,30,He's never gon' be President now,Jefferson
37,The Reynolds Pamphlet,31,Never gon' be President now,Madison/Burr
37,The Reynolds Pamphlet,32,That's one less thing to worry about,Jefferson
37,The Reynolds Pamphlet,33,That's one less thing to worry about!,Jefferson/Madison/Burr
37,The Reynolds Pamphlet,34,I came as soon as I heard,Angelica
37,The Reynolds Pamphlet,35,What?!,Jefferson
37,The Reynolds Pamphlet,36,Angelica—,Hamilton
37,The Reynolds Pamphlet,37,All the way from London?!,Company
37,The Reynolds Pamphlet,38,Damn,Company
37,The Reynolds Pamphlet,39,"Angelica, thank God",Hamilton
37,The Reynolds Pamphlet,40,Someone who understands what I'm,Hamilton
37,The Reynolds Pamphlet,41,Struggling here to do,Hamilton
37,The Reynolds Pamphlet,42,I'm not here for you,Angelica
37,The Reynolds Pamphlet,43,Oooooh!,Ensemble
37,The Reynolds Pamphlet,44,I know my sister like I know my own mind,Angelica
37,The Reynolds Pamphlet,45,You will never find anyone as trusting or as kind,Angelica
37,The Reynolds Pamphlet,46,I love my sister more than anything in this life,Angelica
37,The Reynolds Pamphlet,47,I will choose her happiness over mine every time,Angelica
37,The Reynolds Pamphlet,48,Put what we had aside,Angelica
37,The Reynolds Pamphlet,49,I'm standing at her side,Angelica
37,The Reynolds Pamphlet,50,You could never be satisfied,Angelica
37,The Reynolds Pamphlet,51,"God, I hope you're satisfied",Angelica
37,The Reynolds Pamphlet,52,"Well, he's never gon' be President now",Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,53,Never gon' be President now,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,54,"Well, he's never gon' be President now",Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,55,Never gon' be President now,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,56,"Well, he's never gon' be President now",Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,57,That's one less thing to worry about,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,58,Never gon' be President now,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,59,That's one less thing to worry about,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,60,That's one less thing to worry about,Jefferson/Madison/Burr & Ensemble Men
37,The Reynolds Pamphlet,61,Hey! (Well he's never gon' be President now),"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,62,At least he was honest with our money! (Well he's never gon' be President now),"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,63,Hey!,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,64,At least I was honest with our money!,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,65,Well he's never gon' be President now,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,66,Well he's never gon' be President now,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,67,Hey! (Well he's never gon' be President now),"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,68,At least he was honest with our money! (Well he's never gon' be President now),"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,69,Hey!,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,70,At least he was honest with our money!,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,71,That's one less thing to worry about,"Jefferson/Madison, Hamilton, Ensemble Women, & Ensemble Men"
37,The Reynolds Pamphlet,72,That's one less thing to worry about!,Full Company
37,The Reynolds Pamphlet,73,The Reynolds Pamphlet,Full Company
37,The Reynolds Pamphlet,74,Have you read this?,Jefferson/Madison/Burr
37,The Reynolds Pamphlet,75,You ever see somebody ruin their own life?,Jefferson/Madison/Burr
37,The Reynolds Pamphlet,76,His poor wife,Company (Except Hamilton/Eliza)
38,Burn,1,I saved every letter you wrote me,Eliza
38,Burn,2,From the moment I read them,Eliza
38,Burn,3,I knew you were mine,Eliza
38,Burn,4,You said you were mine,Eliza
38,Burn,5,I thought you were mine,Eliza
38,Burn,6,Do you know what Angelica said,Eliza
38,Burn,7,When we saw your first letter arrive?,Eliza
38,Burn,8,She said,Eliza
38,Burn,9,"“Be careful with that one, love",Eliza
38,Burn,10,He will do what it takes to survive.”,Eliza
38,Burn,11,You and your words flooded my senses,Eliza
38,Burn,12,Your sentences left me defenseless,Eliza
38,Burn,13,You built me palaces out of paragraphs,Eliza
38,Burn,14,You built cathedrals,Eliza
38,Burn,15,I'm re-reading the letters you wrote me,Eliza
38,Burn,16,I'm searching and scanning for answers,Eliza
38,Burn,17,In every line,Eliza
38,Burn,18,For some kind of sign,Eliza
38,Burn,19,And when you were mine,Eliza
38,Burn,20,The world seemed to,Eliza
38,Burn,21,Burn,Eliza
38,Burn,22,Burn,Eliza
38,Burn,23,You published the letters she wrote you,Eliza
38,Burn,24,You told the whole world how you brought,Eliza
38,Burn,25,This girl into our bed,Eliza
38,Burn,26,"In clearing your name, you have ruined our lives",Eliza
38,Burn,27,Do you know what Angelica said,Eliza
38,Burn,28,When she read what you'd done?,Eliza
38,Burn,29,She said,Eliza
38,Burn,30,“You have married an Icarus,Eliza
38,Burn,31,He has flown too close to the sun.”,Eliza
38,Burn,32,"You and your words, obsessed with your legacy...",Eliza
38,Burn,33,Your sentences border on senseless,Eliza
38,Burn,34,And you are paranoid in every paragraph,Eliza
38,Burn,35,How they perceive you,Eliza
38,Burn,36,"You, you, you…",Eliza
38,Burn,37,I'm erasing myself from the narrative,Eliza
38,Burn,38,Let future historians wonder how Eliza,Eliza
38,Burn,39,Reacted when you broke her heart,Eliza
38,Burn,40,You have torn it all apart,Eliza
38,Burn,41,I am watching it,Eliza
38,Burn,42,Burn,Eliza
38,Burn,43,Watching it burn,Eliza
38,Burn,44,The world has no right to my heart,Eliza
38,Burn,45,The world has no place in our bed,Eliza
38,Burn,46,They don't get to know what I said,Eliza
38,Burn,47,I'm burning the memories,Eliza
38,Burn,48,Burning the letters that might have redeemed you,Eliza
38,Burn,49,You forfeit all rights to my heart,Eliza
38,Burn,50,You forfeit the place in our bed,Eliza
38,Burn,51,You sleep in your office instead,Eliza
38,Burn,52,With only the memories,Eliza
38,Burn,53,Of when you were mine,Eliza
38,Burn,54,I hope that you burn,Eliza
39,Blow Us All Away,1,Meet the latest graduate of King's College!,Philip
39,Blow Us All Away,2,"I prob'ly shouldn't brag, but, dag, I amaze and astonish!",Philip
39,Blow Us All Away,3,The scholars say I got the same virtuosity and brains as my pops!,Philip
39,Blow Us All Away,4,The ladies say my brain's not where the resemblance stops!,Philip
39,Blow Us All Away,5,I'm only nineteen but my mind is older,Philip
39,Blow Us All Away,6,"Gotta be my own man, like my father, but bolder",Philip
39,Blow Us All Away,7,I shoulder his legacy with pride,Philip
39,Blow Us All Away,8,I used to hear him say,Philip
39,Blow Us All Away,9,That someday,Philip
39,Blow Us All Away,10,I would—,Philip
39,Blow Us All Away,11,Blow us all away,Ensemble
39,Blow Us All Away,12,"Ladies, I'm lookin for a Mr. George Eacker",Philip
39,Blow Us All Away,13,"Made a speech last week, our Fourth of July speaker",Philip
39,Blow Us All Away,14,He disparaged my father's legacy in front of a crowd,Philip
39,Blow Us All Away,15,"I can't have that, I'm making my father proud",Philip
39,Blow Us All Away,16,I saw him just up Broadway a couple of blocks,Martha
39,Blow Us All Away,17,He was goin' to see a play,Martha
39,Blow Us All Away,18,"Well, I'll go visit his box",Philip
39,Blow Us All Away,19,"God, you're a fox",Dolly
39,Blow Us All Away,20,And y'all look pretty good in ya' frocks,Philip
39,Blow Us All Away,21,"How ‘bout when I get back, we all strip down to our socks?",Philip
39,Blow Us All Away,22,Ok!,Both
39,Blow Us All Away,23,Blow us all away!,Company
39,Blow Us All Away,24,George!,Philip
39,Blow Us All Away,25,Shh,George
39,Blow Us All Away,26,George!,Philip
39,Blow Us All Away,27,Shh! I'm tryin' to watch the show!,George
39,Blow Us All Away,28,Ya' shoulda watched your mouth before you,Philip
39,Blow Us All Away,29,Talked about my father though!,Philip
39,Blow Us All Away,30,I didn't say anything that wasn't true,George
39,Blow Us All Away,31,"Your father's a scoundrel, and so, it seems, are you",George
39,Blow Us All Away,32,Ooooooooooh!,Ensemble
39,Blow Us All Away,33,It's like that?,Philip
39,Blow Us All Away,34,"Yeah, I don't fool around",George
39,Blow Us All Away,35,I'm not your little schoolboy friends,George
39,Blow Us All Away,36,See you on the dueling ground,Philip
39,Blow Us All Away,37,"That is, unless you wanna step outside and go now",Philip
39,Blow Us All Away,38,"I know where to find you, piss off",George
39,Blow Us All Away,39,I'm watchin' this show now,George
39,Blow Us All Away,40,Shh,George
39,Blow Us All Away,41,"Pops, if you had only heard the shit he said about you",Philip
39,Blow Us All Away,42,I doubt you would have let it slide and I was not about to—,Philip
39,Blow Us All Away,43,Slow down,Hamilton
39,Blow Us All Away,44,I came to ask you for advice. This is my very first duel,Philip
39,Blow Us All Away,45,They don't exactly cover this subject in boarding school,Philip
39,Blow Us All Away,46,Did your friends attempt to negotiate a peace?,Hamilton
39,Blow Us All Away,47,"He refused to apologize, we had to let the peace talks cease",Philip
39,Blow Us All Away,48,Where is this happening?,Hamilton
39,Blow Us All Away,49,"Across the river, in Jersey",Philip
39,Blow Us All Away,50,Everything is legal in New Jersey…,Hamilton/Philip
39,Blow Us All Away,51,Alright. So this is what you're gonna do:,Hamilton
39,Blow Us All Away,52,Stand there like a man until Eacker is in front of you,Hamilton
39,Blow Us All Away,53,"When the time comes, fire your weapon in the air",Hamilton
39,Blow Us All Away,54,This will put an end to the whole affair,Hamilton
39,Blow Us All Away,55,But what if he decides to shoot? Then I'm a goner,Philip
39,Blow Us All Away,56,No. He'll follow suit if he's truly a man of honor,Hamilton
39,Blow Us All Away,57,"To take someone's life, that is something you can't shake",Hamilton
39,Blow Us All Away,58,"Philip, your mother can't take another heartbreak",Hamilton
39,Blow Us All Away,59,Father—,Philip
39,Blow Us All Away,60,Promise me. You don't want this,Hamilton
39,Blow Us All Away,61,Young man's blood on your conscience,Hamilton
39,Blow Us All Away,62,"Okay, I promise",Philip
39,Blow Us All Away,63,Come back home when you're done,Hamilton
39,Blow Us All Away,64,"Take my guns. Be smart. Make me proud, son",Hamilton
39,Blow Us All Away,65,My name is Philip,Philip
39,Blow Us All Away,66,I am a poet,Philip
39,Blow Us All Away,67,"I'm a little nervous, but I can't show it",Philip
39,Blow Us All Away,68,"I'm sorry, I'm a Hamilton with pride",Philip
39,Blow Us All Away,69,"You talk about my father, I cannot let it slide",Philip
39,Blow Us All Away,70,Mister Eacker! How was the rest of your show?,Philip
39,Blow Us All Away,71,I'd rather skip the pleasantries,George
39,Blow Us All Away,72,Let's go,George
39,Blow Us All Away,73,Grab your pistol,George
39,Blow Us All Away,74,Confer with your men,Philip
39,Blow Us All Away,75,The duel will commence after we count to ten,Philip
39,Blow Us All Away,76,Count to ten!,Ensemble
39,Blow Us All Away,77,"Look ‘em in the eye, aim no higher",Philip
39,Blow Us All Away,78,Summon all the courage you require,Philip
39,Blow Us All Away,79,Then slowly and clearly aim your gun towards the sky—,Philip
39,Blow Us All Away,80,One two three four,Male Ensemble
39,Blow Us All Away,81,Five six seven—,Full Ensemble
40,Stay Alive (Reprise),1,Stay alive…,"Ensemble Women, Hamilton, & Doctor"
40,Stay Alive (Reprise),2,Stay alive… (Where's my son?),"Ensemble Women, Hamilton, & Doctor"
40,Stay Alive (Reprise),3,"Mr. Hamilton, come in. They brought him in a half an hour ago. He lost a lot of blood on the way over","Ensemble Women, Hamilton, & Doctor"
40,Stay Alive (Reprise),4,Stay alive...,"Ensemble Women, Hamilton, & Doctor"
40,Stay Alive (Reprise),5,Is he alive?,"Ensemble Women, Hamilton, & Doctor"
40,Stay Alive (Reprise),6,Yes. But you have to understand,Doctor
40,Stay Alive (Reprise),7,The bullet entered just above his hip and,Doctor
40,Stay Alive (Reprise),8,Lodged in his right arm,Doctor
40,Stay Alive (Reprise),9,Can I see him please?,Hamilton
40,Stay Alive (Reprise),10,"I'm doing ev'rything I can, but the wound was",Doctor
40,Stay Alive (Reprise),11,Already infected when he arrived—,Doctor
40,Stay Alive (Reprise),12,Philip,Hamilton
40,Stay Alive (Reprise),13,Pa,Philip
40,Stay Alive (Reprise),14,"I did exactly as you said, Pa",Philip
40,Stay Alive (Reprise),15,I held my head up high,Philip
40,Stay Alive (Reprise),16,"I know, I know. Shh",Hamilton &Philip
40,Stay Alive (Reprise),17,"I know, I know (High)",Hamilton &Philip
40,Stay Alive (Reprise),18,Shh. I know you did,Hamilton &Philip
40,Stay Alive (Reprise),19,Ev'rything just right,Hamilton &Philip
40,Stay Alive (Reprise),20,Shh (Even before we got to ten—),Hamilton &Philip
40,Stay Alive (Reprise),21,"I know, I know (I was aiming for the sky)",Hamilton &Philip
40,Stay Alive (Reprise),22,"I know, I know (I was aiming for the sky)",Hamilton &Philip
40,Stay Alive (Reprise),23,I know,Hamilton &Philip
40,Stay Alive (Reprise),24,Save your strength and,Hamilton &Philip
40,Stay Alive (Reprise),25,Stay alive…,Hamilton &Philip
40,Stay Alive (Reprise),26,Stay alive...,Ensemble Men
40,Stay Alive (Reprise),27,No!,Eliza
40,Stay Alive (Reprise),28,Eliza,Hamilton
40,Stay Alive (Reprise),29,Is he breathing? Is he going to survive this? (Stay alive...),Eliza & Ensemble Men
40,Stay Alive (Reprise),30,"Who did this, Alexander, did you know?",Eliza
40,Stay Alive (Reprise),31,"Mom, I'm so sorry for forgetting what you taught me",Philip
40,Stay Alive (Reprise),32,My son—,Eliza
40,Stay Alive (Reprise),33,We played piano,Philip
40,Stay Alive (Reprise),34,I taught you piano,Eliza
40,Stay Alive (Reprise),35,You would put your hands on mine,Philip
40,Stay Alive (Reprise),36,You changed the melody every time,Eliza
40,Stay Alive (Reprise),37,Ha. I would always change the line,Philip
40,Stay Alive (Reprise),38,"Shh. I know, I know",Eliza
40,Stay Alive (Reprise),39,I would always change the line,Philip
40,Stay Alive (Reprise),40,"I know, I know",Eliza
40,Stay Alive (Reprise),41,Un deux trois quatre (Un deux trois quatre),Eliza & Philip
40,Stay Alive (Reprise),42,Cinq six sept huit neuf (Cinq six sept huit neuf),Eliza & Philip
40,Stay Alive (Reprise),43,Good,Eliza & Philip
40,Stay Alive (Reprise),44,Un deux trois quatre,Eliza & Philip
40,Stay Alive (Reprise),45,Cinq six sept,Eliza & Philip
40,Stay Alive (Reprise),46,(Un deux trois…),Eliza & Philip
40,Stay Alive (Reprise),47,Huit neuf,Eliza & Philip
40,Stay Alive (Reprise),48,Sept huit neuf—,Eliza & Philip
40,Stay Alive (Reprise),49,Sept huit…,Eliza & Philip
41,It’s Quiet Uptown,1,There are moments that the words don't reach,Angelica
41,It’s Quiet Uptown,2,There is suffering too terrible to name,Angelica
41,It’s Quiet Uptown,3,You hold your child as tight as you can,Angelica
41,It’s Quiet Uptown,4,And push away the unimaginable,Angelica
41,It’s Quiet Uptown,5,The moments when you're in so deep,Angelica
41,It’s Quiet Uptown,6,It feels easier to just swim down,Angelica
41,It’s Quiet Uptown,7,The Hamiltons move uptown,Angelica/Ensemble
41,It’s Quiet Uptown,8,And learn to live with the unimaginable,Angelica/Ensemble
41,It’s Quiet Uptown,9,I spend hours in the garden,Hamilton
41,It’s Quiet Uptown,10,I walk alone to the store,Hamilton
41,It’s Quiet Uptown,11,And it's quiet uptown,Hamilton
41,It’s Quiet Uptown,12,I never liked the quiet before,Hamilton
41,It’s Quiet Uptown,13,I take the children to church on Sunday,Hamilton
41,It’s Quiet Uptown,14,A sign of the cross at the door,Hamilton
41,It’s Quiet Uptown,15,And I pray,Hamilton
41,It’s Quiet Uptown,16,That never used to happen before,Hamilton
41,It’s Quiet Uptown,17,"If you see him in the street, walking by",Angelica And Women
41,It’s Quiet Uptown,18,"Himself, talking to himself, have pity",Angelica And Women
41,It’s Quiet Uptown,19,"Philip, you would like it uptown",Hamilton
41,It’s Quiet Uptown,20,It's quiet uptown,Hamilton
41,It’s Quiet Uptown,21,He is working through the unimaginable,Angelica And Women
41,It’s Quiet Uptown,22,His hair has gone grey. He passes every day,All Men (Except Hamilton)
41,It’s Quiet Uptown,23,They say he walks the length of the city,All Men (Except Hamilton)
41,It’s Quiet Uptown,24,"You knock me out, I fall apart",Hamilton
41,It’s Quiet Uptown,25,Can you imagine?,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,26,Look at where we are,Hamilton
41,It’s Quiet Uptown,27,Look at where we started,Hamilton
41,It’s Quiet Uptown,28,"I know I don't deserve you, Eliza",Hamilton
41,It’s Quiet Uptown,29,But hear me out. That would be enough,Hamilton
41,It’s Quiet Uptown,30,If I could spare his life,Hamilton
41,It’s Quiet Uptown,31,If I could trade his life for mine,Hamilton
41,It’s Quiet Uptown,32,He'd be standing here right now,Hamilton
41,It’s Quiet Uptown,33,"And you would smile, and that would be enough",Hamilton
41,It’s Quiet Uptown,34,I don't pretend to know,Hamilton
41,It’s Quiet Uptown,35,The challenges we're facing,Hamilton
41,It’s Quiet Uptown,36,I know there's no replacing what we've lost,Hamilton
41,It’s Quiet Uptown,37,And you need time,Hamilton
41,It’s Quiet Uptown,38,But I'm not afraid,Hamilton
41,It’s Quiet Uptown,39,I know who I married,Hamilton
41,It’s Quiet Uptown,40,Just let me stay here by your side,Hamilton
41,It’s Quiet Uptown,41,That would be enough,Hamilton
41,It’s Quiet Uptown,42,"If you see him in the street, walking by her",Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,43,"Side, talking by her side, have pity",Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,44,"Eliza, do you like it uptown? It's quiet uptown",Hamilton
41,It’s Quiet Uptown,45,He is trying to do the unimaginable,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,46,"See them walking in the park, long after dark",Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,47,Taking in the sights of the city,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,48,"Look around, look around, Eliza",Hamilton
41,It’s Quiet Uptown,49,They are trying to do the unimaginable,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,50,There are moments that the words don't reach,Angelica
41,It’s Quiet Uptown,51,There is a grace too powerful to name,Angelica
41,It’s Quiet Uptown,52,We push away what we can never understand,Angelica
41,It’s Quiet Uptown,53,We push away the unimaginable,Angelica
41,It’s Quiet Uptown,54,They are standing in the garden,Angelica
41,It’s Quiet Uptown,55,Alexander by Eliza's side,Angelica
41,It’s Quiet Uptown,56,She takes his hand,Angelica
41,It’s Quiet Uptown,57,It's quiet uptown,Eliza
41,It’s Quiet Uptown,58,Forgiveness. Can you imagine?,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,59,Forgiveness. Can you imagine?,Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,60,"If you see him in the street, walking by her",Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,61,"Side, talking by her side, have pity",Company (Except Hamilton And Eliza)
41,It’s Quiet Uptown,62,They are going through the unimaginable,Company (Except Hamilton And Eliza)
42,The Election of 1800,1,The election of 1800,Full Company
42,The Election of 1800,2,Can we get back to politics?,Jefferson
42,The Election of 1800,3,Please?,Madison
42,The Election of 1800,4,"Yo. Ev'ry action has an equal, opposite reaction",Jefferson
42,The Election of 1800,5,"John Adams shat the bed. I love the guy, but he's in traction",Jefferson
42,The Election of 1800,6,Poor Alexander Hamilton? He is missing in action,Jefferson
42,The Election of 1800,7,So now I'm facing—,Jefferson
42,The Election of 1800,8,Aaron Burr!,Jefferson And Madison
42,The Election of 1800,9,With his own faction,Jefferson
42,The Election of 1800,10,He's very attractive in the North. New Yorkers like his chances,Madison
42,The Election of 1800,11,He's not very forthcoming on any particular stances,Jefferson
42,The Election of 1800,12,"Ask him a question: it glances off, he obfuscates, he dances",Madison
42,The Election of 1800,13,And they say I'm a Francophile: at least they know I know where France is!,Jefferson
42,The Election of 1800,14,"Thomas that's the problem, see, they see Burr as a less extreme you",Madison
42,The Election of 1800,15,Ha!,Jefferson
42,The Election of 1800,16,"You need to change course, a key endorsement might redeem you",Madison
42,The Election of 1800,17,Who did you have in mind?,Jefferson
42,The Election of 1800,18,Don't laugh,Madison
42,The Election of 1800,19,Who is it?,Jefferson
42,The Election of 1800,20,You used to work on the same staff,Madison
42,The Election of 1800,21,Whaaaat,Jefferson
42,The Election of 1800,22,"It might be nice, it might be nice",Madison
42,The Election of 1800,23,To get Hamilton on your side,Madison
42,The Election of 1800,24,"It might be nice, it might be nice",Jefferson And Madison
